name_genres,title,release_date,release_year,popularity,vote_count,vote_average,names_actors,name_director,budget,revenue
"['Romance', 'Drama']",White Wedding,1989-11-08,1989,1.204953,17.0,6.8,"['Vanessa Paradis', 'Bruno Cremer', 'Ludmila Mikaël', 'Véronique Silver']",Jean-Claude Brisseau,0.0,0.0
['Documentary'],Dragonslayer,2011-11-04,2011,0.096228,2.0,4.5,"[""Josh 'Skreech' Sandoval""]",Tristan Patterson,0.0,0.0
"['Action', 'Comedy']",Drunken Master,1978-10-05,1978,7.404755,178.0,7.2,"['Jackie Chan', 'Yuen Siu-Tin', 'Hwang Jang-Lee', 'Dean Shek', 'Lam Kau', 'Linda Lin', 'Chiang Kam', 'Max Lee Chiu-Jun', 'Yuen Shun-Yi', 'Fung Ging-Man', 'Yuen Woo-ping', 'Lee Chun-Wa', 'Tino Wong Cheung', 'San Kuai', 'Hsu Hsia']",Yuen Woo-ping,0.0,0.0
['Drama'],The Black Balloon,2008-03-08,2008,2.307735,31.0,6.7,"['Toni Collette', 'Rhys Wakefield', 'Luke Ford', 'Gemma Ward', 'Lisa Kowalski', 'Nathin Butler']",Elissa Down,0.0,0.0
"['Drama', 'Romance']",Diana,2013-09-19,2013,5.348746,180.0,5.3,"['Naomi Watts', 'Naveen Andrews', 'Charles Edwards', 'Douglas Hodge', 'Lee Asquith-Coe', 'Cas Anvar', 'Geraldine James', 'Juliet Stevenson', 'Laurence Belcher', 'Michael Byrne', 'Mary Stockley', 'Chris Cowlin', 'Raffaello Degruttola', 'Michael Hadley', 'Michael Byrne', 'Harry Holland', 'Ilan Goodman', 'Mary Stockley', 'Jonathan Kerrigan', 'Tessa Jubber', 'Leeanda Reddy', 'Rafiq Jajbhay', 'Usha Khan', 'Art Malik', 'Prasanna Puwanarajah', 'Max Wrottesley', 'David Sherwood', 'Julian Firth']",Oliver Hirschbiegel,15000000.0,21766271.0
[],Strawberry Wine,2009-05-08,2009,0.303507,3.0,6.7,[],,0.0,0.0
"['Adventure', 'Drama']",The Eagle,2011-02-08,2011,6.196929,426.0,5.9,"['Channing Tatum', 'Mark Strong', 'Jamie Bell', 'Donald Sutherland', ""Denis O'Hare"", 'Tahar Rahim', 'Dakin Matthews', 'Douglas Henshall', 'Paul Ritter', 'Pip Carter', 'Ned Dennehy', 'István Göz', 'Bence Gerö', 'Zsolt László', 'Julian Lewis Jones', 'Brian Gleeson', 'Jon Campling', 'Aladár Laklóth']",Kevin Macdonald,25000000.0,27122040.0
"['Action', 'Comedy']",1941,1979-12-13,1979,7.812379,145.0,5.6,"['Dan Aykroyd', 'Ned Beatty', 'John Belushi', 'Lorraine Gary', 'Murray Hamilton', 'Christopher Lee', 'Tim Matheson', 'Robert Stack', 'Treat Williams', 'John Candy', 'Toshirō Mifune', 'Warren Oates', 'Nancy Allen', 'Lucille Benson', 'Jordan Brian', 'Elisha Cook Jr.', 'Eddie Deezen', 'Bobby Di Cicco', 'Dianne Kay', 'Perry Lang', 'Patti LuPone', 'J. Patrick McNamara', 'Frank McRae', 'Steven Mond', 'Slim Pickens', 'Wendie Jo Sperber', 'David L. Lander', 'Michael McKean', 'Dick Miller', 'Lionel Stander', 'Dub Taylor', 'Iggie Wolfington', 'Joe Flaherty', 'Susan Backlinie', 'Kerry Sherman', 'Mickey Rourke']",Steven Spielberg,35000000.0,31755742.0
['Drama'],"So Long, Stooge",1983-12-20,1983,1.223298,31.0,7.0,"['Coluche', 'Agnès Soral', 'Richard Anconina', 'Mahmoud Zemmouri', 'Philippe Léotard', 'Ahmed Ben Smail', 'Albert Dray', 'Annie Kerani', 'Pierrick Mescam', 'Vincent Martin', 'Michel Paul', 'Mickaël Pichet']",Claude Berri,0.0,0.0
['Horror'],The Evil Dead,1981-10-15,1981,10.421679,913.0,7.3,"['Bruce Campbell', 'Ellen Sandweiss', 'Richard DeManincor', 'Betsy Baker', 'Theresa Tilly', 'Sam Raimi', 'Philip A. Gillis', 'Dorothy Tapert', 'Cheryl Guttridge', 'Barbara Carey']",Sam Raimi,350000.0,29400000.0
"['Animation', 'Family']",Geri's Game,1997-11-24,1997,4.768849,309.0,7.8,['Bob Peterson'],Jan Pinkava,0.0,0.0
['Comedy'],Life for Two,1958-09-24,1958,0.163485,1.0,6.5,"['Louis de Funès', 'Fernandel', 'Jean Marais', 'Gérard Philipe', 'Pierre Brasseur', 'Danielle Darrieux', 'Sophie Desmarets', 'Edwige Feuillère', 'Robert Lamoureux', 'Lilli Palmer', 'Jean Richard', 'Anne Carrère']",Clément Duhour,0.0,0.0
"['Documentary', 'Music']",The Filth and the Fury,2000-03-29,2000,2.756553,29.0,7.3,"['John Lydon', 'Steve Jones', 'Paul Cook', 'Glen Matlock', 'Sid Vicious', 'Malcolm McLaren', 'David Bowie', 'Alice Cooper', 'Stewart Copeland', 'Bryan Ferry', 'Benny Hill', 'Billy Idol', 'Sting', 'David Johansen', 'Shane MacGowan', 'Johnny Thunders', 'Siouxsie Sioux', 'Nancy Spungen']",Julien Temple,0.0,0.0
['Documentary'],"Arab Cortege, Geneva",1896-01-01,1896,0.052557,1.0,5.0,[],,0.0,0.0
['Comedy'],Staten Island Summer,2015-06-30,2015,6.277157,77.0,5.7,"['Graham Phillips', 'Zack Pearlman', 'Ashley Greene', 'Kate Walsh', 'Gina Gershon', 'Mary Birdsong', 'Bobby Moynihan', 'Method Man', 'Jim Gaffigan', 'John DeLuca', 'Jackson Nicoll', 'Katie Cockrell', 'Kate McKinnon', 'Will Forte', 'Fred Armisen', ""Michael Patrick O'Brien"", 'Penny Marshall', 'Vincent Pastore', 'Colin Jost', 'Hassan Johnson', 'Cecily Strong', 'Kellie Cockrell', 'Owen Benjamin']",Rhys Thomas,0.0,0.0
"['Comedy', 'Music']",The Girl Said No,1937-09-18,1937,0.468959,1.0,6.0,"['Robert Armstrong', 'Irene Hervey', 'Paula Stone', 'Edward Brophy', 'William Danforth', 'Vera Ross', 'Holmes Herbert', 'Richard Tucker', 'Harry Tyler', 'Gwili Andre', 'Josef Swickard', 'Bert Roach', 'Horace Murphy', 'Vivian Hart']",Andrew L. Stone,0.0,0.0
"['Action', 'Thriller', 'Romance']",Fair Game,1995-11-03,1995,5.912223,54.0,4.1,"['William Baldwin', 'Cindy Crawford', 'Steven Berkoff', 'Christopher McDonald', 'Miguel Sandoval', 'Johann Carlo', 'Salma Hayek', 'John Bedford Lloyd', 'Jenette Goldstein', 'Paul Dillon', 'Olek Krupa', 'Gustav Vintas', 'Marc Macaulay', 'Ruben Rabasa', 'Sonny Carl Davis', 'Dan Hedaya', 'Antoni Corone', 'Dan Hedaya']",Andrew Sipes,50000000.0,11534477.0
"['Drama', 'Fantasy', 'Horror']",Voodoo Moon,2006-06-04,2006,0.533343,2.0,4.3,"['Charisma Carpenter', 'Eric Mabius', 'Jeffrey Combs', 'Jayne Heitmeyer', 'Rik Young', 'Dee Wallace', 'John Amos', 'Reynaldo Gallegos', 'Kim Hawthorne', 'Geoffrey Lewis', 'Frank Collison']",Kevin VanHook,0.0,0.0
['Music'],Sign 'o' the Times,1987-11-20,1987,0.002001,8.0,7.3,"['Prince', 'Sheila E.', 'Levi Seacer Jr.', 'Miko Weaver', 'Dr. Fink', 'Boni Boyer', 'Eric Leeds', 'Atlanta Bliss', 'Cat Glover', 'Wally Safford', 'Sheena Easton', 'Greg Brooks']",Prince,0.0,0.0
"['Action', 'Crime', 'Drama', 'Thriller']",Point Blank,1967-08-30,1967,5.352165,97.0,7.1,"['Lee Marvin', 'Angie Dickinson', 'Keenan Wynn', ""Carroll O'Connor"", 'Lloyd Bochner', 'Michael Strong', 'John Vernon', 'Sharon Acker', 'James Sikking', 'Sandra Warner', 'Roberta Haynes', 'Kathleen Freeman', 'Victor Creatore', 'Lawrence Hauben', 'Susan Holloway', 'Sid Haig', 'Michael Bell', 'Priscilla Boyd', 'John McMurtry', 'Ron Walters', 'George Strattan', 'Nicole Rogell', 'Rico Cattani', 'Roland La Starza', 'Roseann Williams']",John Boorman,2500000.0,3200000.0
"['Fantasy', 'Horror', 'Thriller']",The Pit and the Pendulum,2009-04-24,2009,1.000992,6.0,2.3,"['Lorielle New', 'Stephen Hansen', 'Bart Voitila', 'Danielle Demski', 'Amy Paffrath', 'Tom Sandoval', 'Michael King']",David DeCoteau,0.0,0.0
"['Crime', 'Drama', 'Thriller']",Brother,2000-09-09,2000,8.134524,107.0,6.8,"['Takeshi Kitano', 'Omar Epps', 'Claude Maki', 'Susumu Terajima', 'Masaya Kato', 'Royale Watkins', 'Lombardo Boyar', 'Ryo Ishibashi', 'James Shigeta', 'Tatyana Ali', 'Joseph Ragno', 'Ren Osugi']",Takeshi Kitano,12000000.0,15250000.0
"['Fantasy', 'Adventure', 'Family', 'Romance']",Prince and the Evening Star,1979-09-30,1979,0.006195,5.0,5.4,"['Libuše Šafránková', 'Vladimír Menšík', 'František Filipovský', 'Radoslav Brzobohatý', 'Juraj Ďurdiak', 'Petr Svoboda', 'Alexei Okunev', 'Oldrich Táborský', 'Zlata Adamovská', 'Ivana Andrlová', 'Cestmír Randa', 'Rudolf Jelínek', 'Viktor Maurer', 'Karel Augusta', 'Ladislav Brothánek', 'Václav Lohniský', 'Vladimír Krška', 'Ladislav Trojan', 'Miloš Vavruška', 'Miroslav Moravec', 'Petr Svojtka', 'Julie Jurištová', 'Jiří Lír']",Václav Vorlíček,0.0,0.0
"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']",Aladdin,1992-11-25,1992,16.357419,3495.0,7.4,"['Scott Weinger', 'Robin Williams', 'Linda Larkin', 'Jonathan Freeman', 'Frank Welker', 'Gilbert Gottfried', 'Douglas Seale', 'Charlie Adler', 'Corey Burton', 'Jim Cummings', 'Jack Angel', 'Philip L. Clarke', 'Jennifer Darling', 'Jerry Houser', 'Sherry Lynn', 'Mickie McGowan', 'Patrick Pinney', 'Phil Proctor', 'Debi Derryberry', 'Vera Lockwood', 'Bruce Adler', 'Brad Kane', 'Lea Salonga', 'Hal Smith']",Ron Clements,28000000.0,504050219.0
['Documentary'],God is the Bigger Elvis,2012-04-01,2012,0.151126,4.0,7.0,['Dolores Hart'],Rebecca Cammisa,0.0,0.0
['Comedy'],Jay Mohr: Happy. And A Lot.,2015-03-14,2015,0.102784,0.0,0.0,['Jay Mohr'],Scott L. Montoya,0.0,0.0
['Drama'],Greetings from Tim Buckley,2012-09-09,2012,0.0658,10.0,5.5,"['Penn Badgley', 'Imogen Poots', 'William Sadler', 'Norbert Leo Butz', 'Frank Wood', 'Ben Rosenfield', 'Jadyn Douglas', 'Ilana Levine', 'Stephen Tyrone Williams', 'Jessica Stone']",Daniel Algrant,0.0,0.0
['Documentary'],The Forecaster,2014-11-24,2014,0.938255,9.0,7.3,[],Karin Steinberger,0.0,0.0
['Horror'],The Ouija Exorcism,2015-10-06,2015,1.185324,15.0,4.6,"['J. Damian Anastasio', 'Brittney Bertier', 'Cameron Bigelow', 'Jay Brothers', 'Tony Harutyunyan', 'Lola Kelly', 'Laura Kirchner', 'Walker Mintz', 'Ben Morrison', 'Lynne Newton', 'Michael Palladino', 'Julia Rae', 'Branden Smith']",Nick Slatkin,0.0,0.0
"['Comedy', 'Romance']",We're Not Married!,1952-07-11,1952,1.241513,10.0,5.7,"['Ginger Rogers', 'Victor Moore', 'Fred Allen', 'Marilyn Monroe', 'David Wayne', 'Eve Arden', 'Paul Douglas', 'Eddie Bracken', 'Mitzi Gaynor', 'Louis Calhern', 'Zsa Zsa Gábor', 'James Gleason', 'Paul Stewart', 'Jane Darwell', 'Harry Antrim', 'James Burke', 'Byron Foulger', 'Alvin Greenman', 'Dabbs Greer', 'Selmer Jackson', 'Lee Marvin']",Edmund Goulding,0.0,0.0
['Crime'],Shoot to Kill,1947-03-15,1947,0.16192,4.0,4.0,"['Russell Wade', 'Luana Walters', 'Edmund MacDonald', 'Robert Kent', 'Vince Barnett', 'Nestor Paiva', 'Charles Trowbridge', 'Harry Brown']",William Berke,0.0,0.0
"['Action', 'Crime', 'Drama']",State Property,2002-01-18,2002,0.620718,10.0,4.4,"['Beanie Sigel', 'Omillio Sparks', 'Memphis Bleek', 'Damon Dash', 'Sundy Carter', 'Jay-Z']",Abdul Malik Abbott,0.0,2106838.0
['Comedy'],Fort Tilden,2014-03-08,2014,1.336467,15.0,5.1,"['Bridey Elliott', 'Clare McNulty', 'Alysia Reiner', 'Neil Casey', 'Peter Vack', 'Griffin Newman', 'Jeffrey Scaperrotta', 'Reggie Watts']",Sarah-Violet Bliss,0.0,0.0
"['Comedy', 'Drama', 'Romance']",Sequoia,2014-03-09,2014,1.415578,3.0,6.3,"['Aly Michalka', 'Joey Lauren Adams', 'Lou Diamond Phillips', 'Dustin Milligan']",Andy Landen,0.0,0.0
"['Drama', 'Fantasy']",Desires,1977-01-01,1977,0.367558,2.0,7.0,"['Ana Luisa Peluffo', 'Ernesto Gómez Cruz', 'Angélica Chain', 'Jorge Humberto Robles', 'Gina Morett', 'Martin LaSalle', 'Ana De Sade', 'Elpidia Carrillo']",Rafael Corkidi,0.0,0.0
['Horror'],Grave Encounters 2,2012-10-12,2012,9.021941,251.0,5.2,"['Reese Alexander', 'Stephanie Bennett', 'Jeffrey Bowyer-Chapman', 'Richard Harmon', 'Howie Lai', 'Leanne Lapp', 'Meeshelle Neal', 'Dylan Playfair', 'Andrew Amphlett', 'Sean Rogerson']",John Poliquin,0.0,0.0
"['Comedy', 'Crime', 'Thriller']",The Ladykillers,2004-03-25,2004,13.106691,421.0,6.0,"['Tom Hanks', 'Irma P. Hall', 'Marlon Wayans', 'J.K. Simmons', 'Tzi Ma', 'Ryan Hurst', 'Diane Delano', 'George Wallace', 'John McConnell', 'Jason Weaver', 'Stephen Root', 'Lyne Odums', 'Walter K. Jordan', 'George Anthony Bell', 'Greg Grunberg', 'Bruce Campbell', 'Jennifer Echols']",Joel Coen,0.0,0.0
"['Drama', 'Foreign', 'Romance']",The Pillow Book,1996-05-12,1996,2.690319,41.0,6.9,"['Vivian Wu', 'Yoshi Oida', 'Ken Ogata', 'Hideko Yoshida', 'Ewan McGregor', 'Yutaka Honda', 'Judy Ongg', 'Ken Mitsuishi', 'Barbara Lott', 'Lynne Langdon']",Peter Greenaway,0.0,0.0
"['Comedy', 'Music', 'Romance']",Double Trouble,1967-04-05,1967,0.535616,6.0,6.1,"['Elvis Presley', 'Anette Day', 'John Williams', 'Yvonne Romain', 'Chips Rafferty', 'Norman Rossington', 'Monte Landis', 'Michael Murphy', 'Leon Askin', 'John Alderson', 'Stanley Adams']",Norman Taurog,0.0,1600000.0
"['Comedy', 'Adventure', 'Romance']",The Jungle,2012-11-29,2012,0.920854,13.0,5.5,"['Vera Brezhneva', 'Sergey Svetlakov', 'Aleksandr Makogon', 'Marina Dyuzheva', 'Mikhail Efremov', 'Aleksandr Polovtsev', 'Irina Medvedeva']",Aleksandr Voytinskiy,0.0,0.0
[],Douce,1943-11-09,1943,0.095589,2.0,8.0,"['Jean Debucourt', 'Roger Pigaut', 'Odette Joyeux', 'Marguerite Robinson', 'Madeleine Robinson', 'Marguerite Moreno', 'Gabrielle Fontan', 'Richard Francoeur', 'Paul Oettly', 'Julienne Paroli', 'Georges Bever', 'Louis Florencie', 'Fernand Blot']",Claude Autant-Lara,0.0,0.0
['Drama'],Daughter of the Nile,1987-08-22,1987,0.039924,3.0,7.0,"['Yang Lin', 'Jack Kao Kuo-Hsin', 'Li Tian-Lu', 'Tsui Fu-Sheng', 'Hsin Shu-Fen', 'Grace Chen Shu-Fang', 'Wu Nien-Jen', 'Lam Kui', 'Yu An-Shun', 'Sit Chi-Jing']",Hou Hsiao-hsien,0.0,0.0
"['Drama', 'Romance']",Blossoms in the Dust,1941-07-25,1941,0.692357,11.0,6.5,"['Greer Garson', 'Walter Pidgeon', 'Felix Bressart', 'Marsha Hunt', 'Fay Holden', 'Samuel S. Hinds', 'Kathleen Howard', 'George Lessey', 'William Henry', ""Henry O'Neill"", 'John Eldredge', 'Clinton Rosemond', 'Theresa Harris', 'Charles Arnt', 'Cecil Cunningham', 'Marc Lawrence', 'Edith Evanson', 'Edward Fielding', 'Harry Hayden', 'Howard C. Hickman', 'Selmer Jackson', 'Cy Kendall', 'Clarence Kolb', 'Carroll Nye', ""Oscar O'Shea"", 'Emory Parnell', 'Almira Sessions', 'Emmett Vogan', 'Douglas Wood', 'Will Wright']",Mervyn LeRoy,0.0,0.0
"['Adventure', 'History', 'Western', 'Drama']",Northwest Passage,1940-02-23,1940,1.028599,11.0,6.3,"['Spencer Tracy', 'Robert Young', 'Walter Brennan', 'Ruth Hussey', 'Nat Pendleton', 'Louis Hector', 'Robert Barrat', 'Lumsden Hare', 'Donald MacBride', 'Isabel Jewell', 'Douglas Walton', 'Regis Toomey', 'Lloyd Bridges', 'Addison Richards', 'Hugh Sothern', 'Montagu Love', 'Lester Matthews', 'Truman Bradley', 'C.E. Anderson', 'Arthur Aylesworth', 'Rand Brooks', 'Don Castle', 'Richard Cramer', 'Warren Douglas', 'George Eldredge', 'Verna Felton', 'Edward Gargan', 'Gibson Gowland', 'Denis Greene', 'Tony Guerrero', 'Frank Hagney', 'Gwendolyn Logan', 'Tom London', 'George Lynn', 'Helen MacKellar', 'Addie McPhail', 'John Merton', 'Ferdinand Munier', 'Ted Oliver', 'Eddie Parker', 'Andrew Pena', 'Lawrence Porter', 'Kent Rogers', 'George Sky Eagle', 'Robert St. Angelo', 'Ray Teal', 'Harry Wilson', 'Hank Worden', 'Frederick Worlock']",King Vidor,0.0,0.0
['Comedy'],What a Beautiful Day,2011-01-05,2011,3.793012,281.0,6.3,"['Checco Zalone', 'Nabiha Akkari', 'Rocco Papaleo', 'Tullio Solenghi', 'Annarita Del Piano', 'Michele Alhaique', 'Mehdi Mahdloo', 'Anna Bellato', 'Ivano Marescotti', 'Herbert Ballerina', 'Anna Rita Del Piano', 'Cinzia Mascoli', 'Paolo De Vita', 'Bruno Armando']",Gennaro Nunziante,6000000.0,0.0
['Drama'],Enemies Within,2016-02-21,2016,0.655624,4.0,7.0,"['Stéphane Perrichon', 'Hassam Ghancy', 'Najib Oudghiri']",Selim Azzazi,0.0,0.0
[],Conseil de famille,1986-03-19,1986,0.007319,2.0,3.0,"['Fanny Ardant', 'Rémi Martin', 'Guy Marchand', 'Johnny Hallyday']",Costa-Gavras,0.0,0.0
"['Action', 'Thriller', 'Crime', 'Drama']",The Exterminator,1980-09-10,1980,3.576607,35.0,6.1,"['Christopher George', 'Samantha Eggar', 'Robert Ginty', 'Steve James', 'Tony DiBenedetto', 'Dick Boccelli', 'Patrick Farrelly', 'Michele Harrell', 'David Lipman', 'Cindy Wilks', 'Dennis Boutsikaris', 'Roger Grimsby', 'Judy Licht', 'Stan Getz', 'Louis Edmonds', 'Irwin Keyes', 'Samuel L. Jackson']",James Glickenhaus,0.0,0.0
['Adventure'],Die Akte Golgatha,2010-06-29,2010,0.056583,1.0,0.0,"['Marco Girnth', 'Katharina Schüttler', 'Nina Hartmann', 'Helmfried von Lüttichau', 'Rolf Kanies', 'Samuel Finzi', 'Stephan Grossmann', 'Gerd Silberbauer']",Zoltan Spirandelli,0.0,0.0
"['Music', 'Drama']",Life Inside Out,2014-10-17,2014,0.238238,5.0,5.2,"['Maggie Baird', ""Finneas O'Connell"", 'Lori Nasso', 'David Cowgill', 'William Dennis Hunt', 'Roscoe Brandon', 'Orson Ossman', 'Goh Nakamura', 'Xenia', 'Yogi Lonich', ""Patrick O'Connell""]",Jill D'Agnenica,0.0,0.0
['Drama'],Medium Cool,1969-08-27,1969,1.080317,14.0,7.0,"['Robert Forster', 'Verna Bloom', 'Peter Bonerz', 'Marianna Hill', 'Harold Blankenship', 'Peter Boyle', 'Sid McCoy']",Haskell Wexler,0.0,0.0
['Comedy'],Confessions of a Pop Performer,1975-01-01,1975,0.708985,4.0,7.5,"['Robin Askwith', 'Tony Booth', 'Bill Maynard', 'Doris Hare', 'Sheila White', 'Lin Harris', 'Bob Todd', 'Jill Gascoine', 'Peter Jones', 'Carol Hawkins', 'Peter Cleall', 'Richard Warwick', 'David Auker', 'Maynard Williams', 'Mike King', 'Diane Langton', 'Linda Regan', 'Robert Dorning', 'Margaret Heald', 'Ian Lavender', 'Irene Gorst', 'Rita Webb', 'Andee Cromarty', 'Anita Kay', 'Bill Pertwee', 'Maggie Wright', 'Suzette St. Clair', 'Rula Lenska', 'David Prowse', 'Bobby Sparrow', 'Eric Francis']",Norman Cohen,0.0,0.0
"['Western', 'Action', 'Fantasy', 'Horror']",Dead in Tombstone,2013-10-01,2013,6.065874,59.0,4.8,"['Danny Trejo', 'Mickey Rourke', 'Anthony Michael Hall', 'Dina Meyer', 'Richard Dillane', 'Ronan Summers', 'James Carroll Jordan', 'Catalina Grama', 'Edward Akrout', 'Dan Badarau', 'Colin Mace']",Roel Reiné,5200000.0,0.0
['Comedy'],The World According to Garp,1982-08-13,1982,5.036929,87.0,6.9,"['Robin Williams', 'Mary Beth Hurt', 'Glenn Close', 'John Lithgow', 'Hume Cronyn', 'Jessica Tandy', 'Swoosie Kurtz', 'Peter Michael Goetz', 'Jenny Wright', 'John Irving', 'Amanda Plummer', 'Bette Henritze', 'Katherine Borowitz', 'Kate McGregor-Stewart']",George Roy Hill,17000000.0,29712172.0
"['Thriller', 'Drama', 'Crime']",Traffic,2000-12-27,2000,8.338222,573.0,6.9,"['Michael Douglas', 'Benicio del Toro', 'Jacob Vargas', 'Tomás Milián', 'Russell G. Jones', ""Michael O'Neill"", 'Catherine Zeta-Jones', 'Dennis Quaid', 'Erika Christensen', 'Don Cheadle', 'Stacey Travis', 'Benjamin Bratt', 'Miguel Ferrer', 'Joel Torres', 'Beau Holden', 'Jeremy Fitzgerald', 'Mary Pat Gleason', 'Michael Saucedo', 'Tomás Milián', 'Jose Yenque', 'Emilio Rivera', ""Michael O'Neill"", 'Jessica Yoshimura', 'Salma Hayek', 'Topher Grace', 'Albert Finney', 'Luis Guzmán', 'Viola Davis', 'Clifton Collins Jr']",Steven Soderbergh,48000000.0,207515725.0
['Drama'],Osaka Elegy,1936-05-28,1936,0.648007,13.0,6.3,"['Isuzu Yamada', 'Chiyoko Ôkura', 'Shinpachirô Asaka', 'Benkei Shiganoya', 'Yôko Umemura', 'Kensaku Hara', 'Shizuko Takizawa', 'Eitarô Shindô', 'Kunio Tamura', 'Takashi Shimura']",Kenji Mizoguchi,0.0,0.0
"['Drama', 'Thriller']",The Babysitter,1995-10-17,1995,2.761837,27.0,4.7,"['Alicia Silverstone', 'Jeremy London', 'J.T. Walsh', 'Nicky Katt', 'Lee Garlington', 'George Segal', 'Ryan Slater', 'Lois Chiles']",Guy Ferland,0.0,0.0
"['Comedy', 'Horror']",The Halfway House,2004-02-14,2004,0.510135,6.0,3.4,"['Mary Woronov', 'Janet Tracy Keijser', 'Shawn Savage', 'Stephanie Leighs', 'Athena Demos', 'Monica Shere', 'Joseph Tatner', 'Michael Gaglio', 'Cleve Hall', 'Tomi X.', 'Saye Yabandeh', 'M. Robert Todd', 'Ashley Fires', 'Arianna', 'Azia Sumatra']",Kenneth J. Hall,0.0,0.0
['Comedy'],With Open Arms,2017-04-05,2017,7.250495,94.0,5.2,"['Christian Clavier', 'Ary Abittan', 'Elsa Zylberstein', 'Cyril Lecomte', 'Nanou Garcia', 'Oscar Berthe', 'Mirela Nicolau', 'Ioana Visalon']",Philippe de Chauveron,0.0,0.0
"['Music', 'Romance']",Pot o' Gold,1941-04-03,1941,0.941322,3.0,7.3,"['James Stewart', 'Paulette Goddard', 'Horace Heidt', 'Charles Winninger', 'Mary Gordon', 'Frank Melton', 'Jed Prouty', 'Charles Arnt']",George Marshall,0.0,0.0
"['Drama', 'Thriller', 'Action', 'Crime']",Colt 45,2014-08-06,2014,2.963954,63.0,5.5,"['Gérard Lanvin', 'JoeyStarr', 'Ymanol Perset', 'Simon Abkarian', 'Alice Taglioni', 'Mikaela Fisher', 'Philippe Nahon', 'Jo Prestia', 'Antoine Basler', 'Salem Kali', 'Michel Ferracci', 'Alexandre Brasseur', 'Anton Yakovlev', 'Amr Waked', 'Malek Oudjail', 'Redouane Behache', 'Aymen Saïdi', 'Denis Braccini', 'Michaël Vander-Meiren', 'Christophe Ntakabanyura', 'Moussa Mansaly', 'Gérard Watkins', 'Mick Gould', 'Richard Sammel', 'Philippe Petit']",Fabrice Du Welz,0.0,0.0
['Crime'],The Mob,1951-09-07,1951,5.462545,10.0,6.0,"['Broderick Crawford', 'Betty Buehler', 'Richard Kiley', 'Otto Hulett', 'Matt Crowley', 'Neville Brand', 'Ernest Borgnine', 'Walter Klavun', 'Lynn Baggett', 'Jean Alexander', 'Ralph Dumke', 'John Marley', 'Charles Bronson']",Robert Parrish,0.0,0.0
"['Documentary', 'History']",1971,2014-04-18,2014,0.388844,3.0,7.7,"['Rich Graff', 'Lauren A. Kennedy', 'Bonnie Raines', 'John Raines']",Johanna Hamilton,0.0,0.0
[],Slumber Party '57,1976-08-31,1976,0.306791,0.0,0.0,"['Janet Wood', 'Noelle North', 'Debra Winger', 'Bridget Holloman', 'Cheryl Smith', 'Mary Appleseth', 'R.L. Armstrong', 'Joyce Jillson', 'Rafael Campos', 'Larry Gelman', 'Joe E. Ross', 'Will Hutchins', 'Bill Thurman', 'Janice Karman', 'Patrick Cranshaw', 'Sean Kenney', 'Arlene Farber', 'Bryan Englund', 'Bonnie Ebsen', 'Chesley Noone']",William A. Levey,0.0,0.0
['Comedy'],Seven Years Bad Luck,1921-02-06,1921,0.141558,4.0,5.6,"['Max Linder', 'Alta Allen', 'Ralph McCullough', 'Betty K. Peterson', 'F.B. Crayne', 'Chance Ward', 'Hugh Saxon', 'Thelma Percy', 'C.E. Anderson', 'Lola Gonzales', 'Harry Mann', 'Joe Martin']",Max Linder,0.0,0.0
"['Horror', 'Mystery', 'Thriller']",Alice Sweet Alice,1976-11-13,1976,3.274172,58.0,6.4,"['Linda Miller', 'Mildred Clinton', 'Paula E. Sheppard', 'Niles McMaster', 'Jane Lowry', 'Rudolph Willrich', 'Michael Hardstark', 'Alphonso DeNoble', 'Gary Allen', 'Brooke Shields', 'Louisa Horton', 'Tom Signorelli', 'Lillian Roth', 'Patrick Gorman', 'Kathy Rich']",Alfred Sole,340000.0,0.0
"['Horror', 'Science Fiction', 'Thriller']",The Brood,1979-05-25,1979,9.445978,138.0,6.6,"['Oliver Reed', 'Samantha Eggar', 'Art Hindle', 'Henry Beckman', 'Nuala Fitzgerald', 'Cindy Hinds', 'Susan Hogan', 'Gary McKeehan', 'Robert A. Silverman', 'Nicholas Campbell', 'Felix Silla']",David Cronenberg,1355000.0,0.0
['Comedy'],Who's the Caboose?,1997-04-10,1997,0.356685,2.0,6.8,"['Sam Seder', 'Sarah Silverman', 'H. Jon Benjamin', 'David Earl Waterman', 'Alex Ferrer', 'Eric Slovin', 'Leo Allen', 'Beth Tapper', 'Alison Solomon', 'Todd Barry', 'Marc Maron', 'Ross Brockley', 'Andy Dick', 'Laura Silverman', 'Laura Kightlinger', 'Wendy Smith', 'Esau McKnight', 'Mark Cohen', 'John Barnett', 'Jeff Rosenthal', 'Eliza Coyle', 'Lauren Dombrowski', 'Kathy Griffin', 'David Cross', 'Joel Avalos', 'Jana Marie Hupp', 'Andy Kindler', 'Jack Plotnick', 'John Ennis', 'Mary Lynn Rajskub']",Sam Seder,0.0,0.0
"['Comedy', 'Romance']",Fly Me to the Moon,2012-10-29,2012,7.881755,196.0,5.6,"['Diane Kruger', 'Dany Boon', 'Alice Pol', 'Robert Plagnol', 'Jonathan Cohen', 'Bernadette Le Saché', 'Etienne Chicot', 'Laure Calamy', 'Malonn Lévana', 'Olivier Claverie', 'Amélie Denarié']",Pascal Chaumeil,0.0,0.0
